t_sample.id	active	t_post.id	title	content	post_date	post_url	nb_views	author_id	country_id	parent_id	source_id	topic_ref	supplier_id	supplier_code	import_date	auto_qualif_date	nb_auto_qualifs	category_id	import_file_id	manual_import_source	manual_import_author	rejected	t_category.name	t_category_type.name
552	1	478432	JOURNÉE TEST : LES PREMIÈRES BRÈVES...	"Une nouvelle livrée chez Murphy Prototypes...Si la ORECA 03 du team de Greg Murphy garde sa livrée verte habituelle, la #48 voit l'arrivée de nouveaux partenaires en vue des 24 Heures du Mans. L'équipe irlandaise fera rouler Brendon Hartley, Mark Patterson et Karun Chandhok. Le pilote indien a d'ailleurs moulé son baquet il y a peu dans les ateliers du Murphy Prototypes. Wolf Henzler en essais à Mid-Ohio...Le pilote allemand doit rouler ce dimanche sur les deux Porsche 911 GT3-RSR/IMSA Performance Matmut. Wolf Henzler reviendra tout juste d'une séance d'essais organisée à Mid-Ohio où il évoluait sur la Porsche 911 GT3-RSR du Team Falken Tire. Le prochain round de l'American Le Mans Series se déroulera à Lime Rock début juillet. Cinq équipages complets à qualifier...Tous les pilotes non qualifiés (les débutants et ceux qui n'ont pas pris part à la course depuis 2008) pour les 24 Heures du Mans devront effectuer leurs dix tours réglementaires. Cinq équipages complets devront se qualifier : DKR Engineering, Boutsen Ginion Racing, AF Corse (#54), SRT Motorsports (#93) et KCMG. <p style=""font-family: Arial, Helvetica, sans-serif; font-size: 12px; list-style-type: none; border: 0px rgb(224, 223, 227); paddi"	06-juin-13	http://www.endurance-info.com/version2/actualite-endurance-18676.html	0		1			http://www.endurance-info.com/version2/actualite-endurance-18676.html	478432	LIZ			0	55		endurance-info.com	Laurent Mercier	0	Auto specialized medias	Media
552	1	478433	Clôture à Paris : le marché s'est ressaisi	"Malgré la chute de la Bourse de Tokyo, ce matin, de 6,35%, l'indice CAC40 a sauvé la face en terminant en hausse de 0,23% à 3.802 points, malgré une matinée encore en recul. Wall Street résiste aussi très bien ce jeudi.La correction des places boursières asiatiques a été brutale, mais la cote américaine tient bon, grâce aux statistiques encourageantes des ventes au détail et des inscriptions au chômage, aux Etats-Unis. En outre, l'actualité toujours fournie des fusions et acquisitions stimule les marchés outre-Atlantique. Le département américain au Travail vient d'annoncer que les inscriptions hebdomadaires nouvelles au chômage, sur un rythme ajusté des variations saisonnières, avaient reculé sur la semaine antérieure, à 334.000. Le consensus Bloomberg tablait sur 346.000 nouvelles demandes. VALEURS EN HAUSSESoitec a progressé de 1,7% à 2,99 euros. Khaled Juffali Company, société saoudienne d'investissements, et Soitec ont annoncé que la Saudi Arabian Oil Company (Saudi Aramco), producteur mondial de pétrole et de produits chimiques détenu par le Royaume d'Arabie Saoudite, a retenu la technologie photovoltaïque à concentration (CPV) de Soitec pour un site pilote de production d'énergie solaire d'une capacité d'1 mégawatt dans la région de Tabuk, au nord-ouest du pays.Michelin a gagné 1,16% à 66,5 euros. L'équipementier va fermer les activités industrielles de sa filiale Icollantas en Colombie. Face à des pertes annuelles très importantes dans le pays depuis plus de dix ans et auxquelles les investissements effectués par la firme n`ont pas pu remédier, le groupe explique ne pas avoir eu d'autre choix. Cette entité n’est, en effet, pas parvenue à être compétitive en raison de sa taille insuffisante et d`autres facteurs économiques locaux. La production industrielle de l`usine de Chusaca (pneus poids lourd, environ 220 personnes) et de l`usine de Cali (pneus tourisme Michelin et BF Goodrich, environ 240 personnes) sera arrêtée à l`été 2013. Michelin provisionnera 101 millions d’euros de charges non récurrentes dans ses comptes à fin juin 2013 au titre de cette opération.Alcatel-Lucent (+3%) à 1,40 euro: l'équipementier est en mesure de racheter 99,8% des obligations convertibles senior 2,875% Series B, qui arrivent à échéance en 2025. A l'expiration de l'offre qui avait été faite aux porteurs, hier soir, à New York, la banque  BNY Mellon avait reçu un montant total en principal d'obligations de 763,8 millions de dollars, sur un total de 765 millions de dollars en circulation. Alcatel-Lucent USA, la filiale qui doit assurer le paiement, se chargera le 17 juin au plus tard de déposer les fonds correspondants auprès de l'agent payeur, en liquide. Les résultats définitifs seront annoncés le 17 juin prochain.Capgemini a gagné 4%. Un nouvel instrument financier Capgemini va arriver en Bourse. La société avait émis en 2009 des bons de souscription d’actions de type BSAAR, chacun donnant droit à une action Capgemini. Le contrat d'émission prévoyait leur cotation à compter du 23 juillet prochain, sur NYSE Euronext Paris (code ISIN FR001067249). Les 3 millions de bons seront exerçables au prix de 34 euros par action entre le 23 juillet et le 23 juillet 2016, date de leur expiration. Par ailleurs, la SSII est recommandée à l’achat par les analystes de Barclays. <p style=""margin: 0px"	13-juin-13	http://www.lerevenu.com/bourse/actualites/en-direct-de-la-bourse/2013061351b97b678d217/la-seance-a-paris	0		1			http://www.lerevenu.com/bourse/actualites/en-direct-de-la-bourse/2013061351b97b678d217/la-seance-a-paris	478433	LIZ			0	54		lerevenu.com		0	General medias	Media
552	1	478434	Préouverture Paris : attention, pente savonneuse !	"Boursier.com) -- LA TENDANCELe CAC40 a beau avoir enfoncé hier le plancher des 3.800 points, aucune reprise technique ne s'annonce ce matin sur les places européennes, après la nouvelle glissade des indices américains hier soir, et les violentes prises de profits constatées ce matin à Tokyo (-6,35%), Hong Kong (-2,9%) ou Shanghai (-3,8%). Sydney (-0,6%) et Séoul (-1,42%) se montrent plus raisonnables en échappant à la forte volatilité des autres principaux indices régionaux. Les traders estiment que le franchissement de certaines barrières à la baisse sur le Nikkei a déclenché une salve d'ordres automatiques qui ont amplifié le phénomène de contraction. En Europe, les indicateurs avancés sont fortement baissiers, puisque l'indice parisien est par exemple donné ouvrant autour de 3.730 points, une demi-heure avant les premiers échanges.Les nombreuses données macroéconomiques attendues cet après-midi aux Etats-Unis pourraient constituer une planche de salut pour les indices, qui peinent à se stabiliser ces derniers jours. On notera également que la Banque Mondiale a légèrement réduit, cette nuit, ses projections de croissance, qui s'établissent désormais à 2,2% au global, contre 2,3% l'année dernière et 2,4% pour l'estimation donnée en janvier.WALL STREETWall Street a clôturé en baisse marquée, les investisseurs se montrant toujours inquiets quant à l'évolution des politiques des Banques centrales. En particulier, l'inaction de la Banque du Japon a ravivé les inquiétudes des opérateurs ""accros"" à la monétisation de la dette et aux plans non conventionnels d'assouplissement monétaire... Outre-Atlantique, les fusions et acquisitions restent d'actualité, avec une OPA sur Cooper Tire dans les pneumatiques, au lendemain de la confirmation du rachat de Waze par Google... Enfin, le déficit budgétaire américain s'est creusé plus que prévu en mai. Le DJIA rend finalement 0,84% à 14.995 pts, alignant une troisième séance dans le rouge et sa plus longue série baissière de"	13-juin-13	http://www.boursier.com/indices/actualites/news/preouverture-paris-attention-pente-savonneuse-534460.html	0		1			http://www.boursier.com/indices/actualites/news/preouverture-paris-attention-pente-savonneuse-534460.html	478434	LIZ			0	72		boursier.com		0	Consumer review websites	Consumer review websites
552	1	478776	Toyo OPHT ou OPAT ?	"Pour l'impression et la notation (de F à E), il faut comprendre que, d'un, les tests ne sont pas forcément le reflet de ce qui se passe réellement sur route, et que de deux, sous la pluie un AT (avec de plus grosses sculptures) évacue plus l'eau! L'OPAT, trés lamélisé (c'est son principal avantage) ""assèchera"" plus facilement la chaussée ce qui peut expliquer sa meilleure note.Après, pour la neige, oui j'ai testé sur neige tassée (route), la traction en montée est impressionnante (j'ai de quoi comparer, j'ai toujours eu des 4X4 avec différents pneus), en descente ça tient bien aussi mais tu n'aura ni la tenue d'un vrai pneu neige (comme tes Nokian) et puis nos gros sont lourds donc prudence en descente!  Dans la neige fraiche (15/20 cm) ça va très bien aussi! Je suis vraiment content de mon achat.Pour moi ils se rapprochent beaucoup des feu Michelin XPC qui étaient royal sur neige!    Enfin, non, les OPAT ne se ""couchent"" (affaissent) par trop en appuie dans les virages. Toutefois il faut dire que je roule bien gonflé (2,5/2,7 bar devant) histoire de réduire l'inertie du pneu (et donc l'usure et la conso) et puis être un peu ""surgonflé"" sur la neige c'est mieux (sur route) "	08-juil.-13	http://www.pickup-mania.org/agora/viewtopic.php?f=13&t=19722	0	41907	1		81	438560	438644	BOL	17-juil.-13	17-juil.-13	3	51	130			0	Auto specialized forums	Forums
552	1	478814	Avis pneus ???	sur la rallye j'ai du bridgestone a l'avant   et des Michelin MXV a l'arrière   aussisinon sur la 206 s16 du  Hankook et j'en suis super content 	07-juil.-13	http://www.205rallye.net/forum/viewtopic.php?f=34&t=42688	0	42090	1		115	438562	439626	BOL	17-juil.-13	17-juil.-13	3	51	130			0	Auto specialized forums	Forums
552	1	478968	retour hankook dynapro ATM	 Envoyé par valJeepje suis en train de lorgner sur les COOPER DISCOVERER ST MAXX, qui ont l'air moins routier que les hankook, mais pourtant moins bruyant.... et le bruit c'est important, je ne supporte plus le ronronnement sur autoroute des hankook!Salut,Tu noteras qu'un même pneu, comme le Cooper S/T Maxx, a un niveau sonore différent selon la taille. Et en 235/85R16 un Hankook MT RT03 est plus silencieux (selon le score en dB) 	10-juil.-13	http://www.forum4x4.org/threads/126688/page2#post_2335797	0	1372	1		80	356563	439789	BOL	17-juil.-13	17-juil.-13	2	51	130			0	Auto specialized forums	Forums
552	1	478813	Avis pneus ???	Pour les pneus les avis divergent J'ai des Hankook et j'en suis super content bon compromis rapport qualité prix et tenue de route surtout sur le mouillé j'ai été bluffé pour tes photo tu créé une présentation dans présentation	07-juil.-13	http://www.205rallye.net/forum/viewtopic.php?f=34&t=42688	0	1169	1		115	438562	439625	BOL	17-juil.-13	17-juil.-13	1	51	130			0	Auto specialized forums	Forums
552	1	467062	Que mettre comme pneu ???	Pour un peu moins chère que les très grande marque mais toujours de bonne qualité tu as ça:http://www.pneus-online.fr/pne [...] ,Y,XL.htmlhttp://www.pneus-online.fr/pne [...] ,Y,XL.htmlhttp://www.pneus-online.fr/pne [...] ,Y,XL.html 	19-juin-13	http://www.forum-auto.com/pole-technique/equipement-automobile/sujet399894.htm#para14885139	0	570	1		82	425516	425781	BOL	26-juin-13		0	51	100			0	Auto specialized forums	Forums
552	1	478934	[Topic officiel] Michelin pilot exalto 2	Salut! J'ai eu les PE2 durant 50 000 kms sur 04 roues sur 306 S16 en 195/55/15 et c'était vraiment top! Bonne tenue de route sur sec et mouillé, bonne endurance, rien à redire.J'ai changé les pneus avant pour du BF G Grip et franchement, je suis très décu, car en plus d'être en dessous des PE2, ils n'ont fait que 15 000 kms et je vois déjà les témoins très proches.Bref, je cherche de nouveaux pneus, passer chez Bridgestone pour le RE 002 peut-être, si quelqu'un à des avis sur ce pneu? Ou alors me conseillez vous les Pilot Sport 3 mais dispo que en 195/50/15?Perso, dur de trouver au moins aussi bien que les PE2...Merci.	08-juil.-13	http://www.forum-auto.com/pole-technique/equipement-automobile/sujet177368-735.htm#para14886379	0	121790	1		82	180458	439838	BOL	17-juil.-13	17-juil.-13	4	51	130			0	Auto specialized forums	Forums
552	1	478755	(Laguna II - 2.0T GT 240 CV) Impressions du pneu Falken 453	Ma mère à du Falken sur son scénic, En effet, sa ne tien pas des masses sur route mouillé, et c'est un peu plus bruyant que du michelin... Mais sinon, rien à redire. Coté longévité, pour l'instant ils sont à 15 000 km et RAS, ils sont comme neuf.	10-juil.-13	http://www.renault-laguna.com/forum/laguna-2-gt-en-version-205-cv-t15327-255.html#p287350	0	293	1		94	438694	440525	BOL	17-juil.-13	17-juil.-13	2	51	130			0	Auto specialized forums	Forums
552	1	478774	Toyo OPHT ou OPAT ?	saluttu as testé les OPAT sur neige, fraiche ou tassée ? si oui, quel est leur comportement notamment en descente et épingles (le + dangereux) ?sinon ils ne se couchent pas trop dans les virages ?cet hiver, j'avais des pneus toutes saisons route sur le T4 syncro, mais trop usés (2,5mm ! oui je ne savais pas qu'il fallait au moins 4mm pour la neige), du coup je suis parti plusieurs fois en luge en descente, les sculptures bourrées de neige qui n'adhèrent plus, jusqu'à ce que je tape dans un gros trottoir et torde une jantej'ai mis ensuite 4 pneus neige Nokian neufs et adhérence au top, ça m'a servi de leçon !je trouve aussi étrange que les HT soient classés en F sur le mouillé, j'aurais dit qu'ils tenaient mieux sur le mouillé que les AT (classés en E), mais c'est juste une impression qu'un pneu + routier est + efficace sur le mouillé qu'un pneu mixtemerci pour vos avis et bonne journée  	08-juil.-13	http://www.pickup-mania.org/agora/viewtopic.php?f=13&t=19722	0	121771	1		81	438560	438642	BOL	17-juil.-13	17-juil.-13	2	51	130			0	Auto specialized forums	Forums
552	1	467137	Faut il croire les indications des pneumatiques ?	C'est une des aberrations des BF et de certains autres mixtes américains (cooper et général aussi je crois) : trouver un flocon sur un pneu mixte... on a pas d'explication mais ce qui est sûr, c'est que la gomme est dure et n'aime pas le froid, par contre les sculptures peuvent aider dans la neige fraiche 	19-juin-13	http://www.forum4x4.org/threads/128691#post_2326142	0	1887	1		80	425524	425665	BOL	26-juin-13	26-juin-13	1	51	100			0	Auto specialized forums	Forums
552	1	478975	retour hankook dynapro ATM	 Envoyé par valJeep... et le bruit c'est important, je ne supporte plus le ronronnement sur autoroute des hankook!Tiens, j'ai ces pneus sur le Toy et je n'ai jamais remarqué de ronronnement, sur un trajet à vitesse stabilisé ..... Envoyé par ejeepsienReste à apprécier subjectivement avec ton oreille personnelle Peut être, ou alors c'est que je n'y ai jamais fait attention.Pour info, pneus à mi-usure, permutés tous les 5000 Km, usure régulière sur les 4, pression route à 2 Kg	10-juil.-13	http://www.forum4x4.org/threads/126688/page2#post_2336108	0	42134	1		80	356563	439796	BOL	17-juil.-13	17-juil.-13	1	51	130			0	Auto specialized forums	Forums
552	1	470871	Quels pneus pour ma 306?	Merci Only mais niveau longévité... j'pense pas qu'il tienne bien longtemps celui ci?	26-juin-13	http://www.jeuxvideo.com/forums/1-1000019-590828-1-0-1-0-quels-pneus-pour-ma-306.htm#message_590838	0	106498	1		125	432556	432942	BOL	03-juil.-13		0	50	110			0	General forums	Forums
552	1	478770	Pneus michelin	Salut,FR-V d'occz 42500 KM, pneus quasi neuf lors du premier test routier, à 80KM/H j'ai cru qu'il y avait un roulement à faire  .Quand je suis passé chercher la voiture à la consess', le vendeur m'a dit qu'ils avaient changé les pneus et que le bruit avait disparu.Si j'ajoute que ça tire à droite et que les pneus devant sont bouffés mais uniformément ou presque (un peu plus sur les bords quand même), je pense que je suis un bon candidat aux emmerdes de trains ...Est-ce que kk1 a choppé le bulletin Honda sur le sujet ? (PM SVP si c'est trop indiscret comme question  )Il doit bien y avoir kkchoz à faire, carrossage arrière à modifier (il y en a  et pas qu'un peu sur le miens), dureté des amortos, ressorts etc. ?Visiblement il y a plusieurs témoignage de gens qui ont fait un peu plus que de la roulette Russe (ou Japonaise) sur le choix des pneus et qui ont réglé le problème non ? Mes 2 Seat Leon 150CV et 180CV Germaspanique ont eu des pneus Toyo et Bridge, ça roulait quand même  .Phil	09-juil.-13	http://www.honda4all.com/forum_honda/viewtopic.php?f=112&t=11761#p104004	0	121770	1		104	438782	439160	BOL	17-juil.-13	17-juil.-13	2	51	130			0	Auto specialized forums	Forums
552	1	478764	(Laguna II - 2.0T GT 240 CV) Impressions du pneu Falken 453	Bon Salut à tous,Il est grand temps de changer de pneus avant les congés.En effet, les derniers en date ont duré ............... 12000 km, un record de sauve qui peut. Excellent pneus malgré tout, puisque ceux sont les Michelin PS3 avec un super grip et un comportement exemplaire sur la pluie mais trop court en durée.Je compte prendre des gomards qui accrochent bien sur sec mais qui seront moins bon sur le mouillé mais en contre parti dureront plus longtemps. Je vais tester les FALKEN 453, visiblement les avis sont partagés sur la toile: nous verrons bien.le coût en 225/45/17/94 en charge et Y en vitesse est de: 81.90 Euros le pneu chez 1001 pneus ou 123 pneus.	08-juil.-13	http://www.renault-laguna.com/forum/laguna-2-gt-en-version-205-cv-t15327-255.html#p287165	0	2457	1		94	438694	440534	BOL	17-juil.-13	17-juil.-13	2	51	130			0	Auto specialized forums	Forums
552	1	478960	C'est quoi ce pneu ?	" Envoyé par valJeepd'ailleurs je serais curieux des retours sur ce pneu, il est classé en ""B"" par les sites de vente en france pour le bruit.... c'est à dire aussi bien qu'un michelin lattitude cross... tout comme le toyo OPMT, suis preneur aussi"	10-juil.-13	http://www.forum4x4.org/threads/129114#post_2335826	0	4539	1		80	438756	438864	BOL	17-juil.-13	17-juil.-13	2	51	130			0	Auto specialized forums	Forums
552	1	478822	Le topic des pneus.	   vinoux59 a écrit:  Salut, avis sur Toyo r888 mais GGG donc tendre, ça s'use pas trop vite sur RS1?MerkiSalut,Jamais essayé le GGG mais uniquement le GG ...Pour résumé, sur un circuit comme clastres ou les écuyers, les 2 avants font 1 journée piste !!! les arrières +/- 4                    sur un circuit comme le bugatti ou magny cours F1, les 2 avants font 3 sorties ;-) les arrières +/- 5Mais bon l'usure varie énormément suivant le rythme de conduite, plus tu vas vite, plus tu manges du gommard ^^Le yoko A048 ferait plus de sorties ( aux dires des utilisateurs ) , ce seront mes prochains ! 	10-juil.-13	http://www.cliors-concept.com/t42332-Le-topic-des-pneus.htm?start=140	0	121777	1		116	245229	440129	BOL	17-juil.-13	17-juil.-13	2	51	130			0	Auto specialized forums	Forums
552	1	478721	Les pneus Kleber ?	J'ai des Kleber a l'arrière sur une 206 et au bout de 25000 km ils sont encore en bon état et il ne m'ont jamais trahi  	12-juil.-13	http://www.jeuxvideo.com/forums/1-1000019-605280-1-0-1-0-les-pneus-kleber.htm#message_605368	0	121763	1		125	438475	438742	BOL	17-juil.-13	17-juil.-13	1	50	130			0	General forums	Forums
552	1	478817	[AVIS] Toyo Proxes T1R ou T1-Sport	Le souci des T1r a mon gout c'est qu'ils chauffent trop vite, il partent rapidement en glissouille. 	07-juil.-13	http://www.cliors-concept.com/t46534-AVIS-Toyo-Proxes-T1R-ou-T1-Sport.htm	0	64680	1		116	434909	439195	BOL	17-juil.-13	17-juil.-13	1	51	130			0	Auto specialized forums	Forums
552	1	466988	Achat pneus !	Je te conseille ces pneus. C'est ce que j'ai sur la twingo. Ils sont vraiment pas mal, tu dois pouvoir les trouver partout.  Apres, ta monte est assez chere, la mienne est quasi pareille je crois (voir pareille) et je les ai payés 50€ le pneu je crois.	19-juin-13	http://www.jeuxvideo.com/forums/1-1000019-584018-1-0-1-0-achat-pneus.htm#message_584145	0	118524	1		125	425590	425872	BOL	26-juin-13	26-juin-13	1	50	100			0	General forums	Forums
552	1	478969	retour hankook dynapro ATM	 Envoyé par valJeepmerci, mais je compare les dynapro atm, pas les rt03 , les 2 dans ma taille, 225/75R16Dans cette taille je trouve 74 dB pour l'ATM et 76 dB pour le S/T maxx 	10-juil.-13	http://www.forum4x4.org/threads/126688/page2#post_2335942	0	1372	1		80	356563	439790	BOL	17-juil.-13	17-juil.-13	2	51	130			0	Auto specialized forums	Forums
552	1	478753	[TOPIC UNIQUE] Changement de pneu ( Taille, Prix, perf... )	"ça dépend ce que tu as pris... Tu trouve des bons pneus "" milieu de gamme "" pour 70/80€, à cela tu rajoute le montage. Tu t'en tire pour 180€. http://www.toopneus.com/pneu-pas-cher/p ... 42935.htmlDu Falken par exemple, c'est pas trop mal  "	09-juil.-13	http://www.renault-laguna.com/forum/quels-sont-les-meilleurs-pneus-t5556-225.html#p287334	0	293	1		94	148004	440238	BOL	17-juil.-13	17-juil.-13	1	51	130			0	Auto specialized forums	Forums
552	1	467250	Quels pneus pas pour un Maxou......pour un Peugeot Expert !!	franchement , wanly , nankank,roksone, etc pour moi non ,........hakook kumho(certains) autre 2/3eme ligne la tu trouvera  de bon truc sur que tu n aura pas l endurance la fiabilité mais correct	18-juin-13	http://s-max.bbfr.net/t8098-quels-pneus-pas-pour-un-maxoupour-un-peugeot-expert	0	40107	1		108	425914	426220	BOL	26-juin-13	26-juin-13	1	51	100			0	Auto specialized forums	Forums
552	1	478930	[Topic officiel] Michelin pilot exalto 2	195/50 15 interdit!Les G-Grip ne sont pas des pneus sportifs   Le Bridgestone pourrait être une bonne solution.PS: pneus neufs à l'arrière   	08-juil.-13	http://www.forum-auto.com/pole-technique/equipement-automobile/sujet177368-735.htm#para14886383	0	570	1		82	180458	439834	BOL	17-juil.-13	17-juil.-13	2	51	130			0	Auto specialized forums	Forums
552	1	478773	Toyo OPHT ou OPAT ?	Salut, moi aussi je partirai sur les OPAT. En effet ce sont des mixtes 50/50, bien plus performants hors route que les HT (80/20).Toutefois le gros avantage des OPAT comparés à d'autres AT sont d'être confortables sur route (silence, tenue de route, con etc) et très lamélisés, donc ultra performants (pour des AT, ce ne sont pas des pneus neiges) sur la neige. C'est d'ailleurs pour cela que je les ai choisi pour mon PU!  En un mot. Un pneu Ultra-Polyvalent pour qui veut un mixte à tendance assez routière! 	08-juil.-13	http://www.pickup-mania.org/agora/viewtopic.php?f=13&t=19722	0	41907	1		81	438560	438641	BOL	17-juil.-13	17-juil.-13	1	51	130			0	Auto specialized forums	Forums
552	1	478728	Les pneus Kleber ?	Bonjour j'ai décidé de changer mes 4 pneus !   2 morts a l’arrière et les 2 avant bien usés ,ils auraient fallu changé dans peu de temps ...  bref , mon garagiste ma monté des kleber en 185 55 R14  qu'est ce que ca vaut ce pneu     merci  	12-juil.-13	http://www.jeuxvideo.com/forums/1-1000019-605280-1-0-1-0-les-pneus-kleber.htm#message_605280	0	121759	1		125	438475	438749	BOL	17-juil.-13	17-juil.-13	1	50	130			0	General forums	Forums
552	1	478758	(Laguna II - 2.0T GT 240 CV) Impressions du pneu Falken 453	salut lag68,dans ton exemple, tu fais référence au 453 ou à Falken en règle générale?	08-juil.-13	http://www.renault-laguna.com/forum/laguna-2-gt-en-version-205-cv-t15327-255.html#p287192	0	2457	1		94	438694	440528	BOL	17-juil.-13	17-juil.-13	1	51	130			0	Auto specialized forums	Forums
552	1	471112	Qualité pneus 4x4 ZIARELLI	 Envoyé par lezergQUI a vu des rechapés en raid ???Un gars avec des Fedima Fronteira sur un Disco 300 TDi neufs, comparés à un pote avec un kdj 120 (Adonisé) avec des BF All Terrains ayant déjà 35000 dont la moitié de raid,Bilan sur 15 jours, BF, 0 crevaisons, les Fedima 3 pneus crevés, et je peux vous affirmer que le Toy roule BEAUCOUP plus fort que le Disco...Le prix du pneu réchappé ne vaut pas les risques encourus, les réchappés ne sont valables (et encore que les BS) pour le TT.Ce n'est que mon avis	22-juin-13	http://www.forum4x4.org/threads/128737/page5#post_2327922	0	3567	1		80	425527	434594	BOL	03-juil.-13	03-juil.-13	1	51	110			0	Auto specialized forums	Forums
552	1	470870	Quels pneus pour ma 306?	Aucune idée jamais testé mais sa à pas l'air trop dégueu	27-juin-13	http://www.jeuxvideo.com/forums/1-1000019-590828-1-0-1-0-quels-pneus-pour-ma-306.htm#message_591725	0	106498	1		125	432556	432941	BOL	03-juil.-13		0	50	110			0	General forums	Forums
552	1	478825	Le topic des pneus.	Bonjours je vous adresse ce message car j ai vraiment été très dessus de c est pneu dunlop sport maxx rt en dimension 205/45/16 clio rs châssis sport vraiment très très dessus au début je croyais que parce que c étais neuf mais après 200 kilomètres j ai vraiment vue que c étais nul je les compares a mes ancien Toyo t1r je lesPréfère largement après chacun sont style de conduite mais par rapport a met Toyo y a pas photo voilà bonne route a tous 	08-juil.-13	http://www.cliors-concept.com/t42332-Le-topic-des-pneus.htm?start=140	0	121778	1		116	245229	440132	BOL	17-juil.-13	17-juil.-13	3	51	130			0	Auto specialized forums	Forums
552	1	467194	Qualité pneus 4x4 ZIARELLI	Je préfère le dessin de la gomme extérieure, qui ressemble trop au BF AT. Il doit donc être aussi efficace!!  Et en plus ce modèle s'appelle Cruiser, il doit donc être parfait pour les  L... Cruiser! 	21-juin-13	http://www.forum4x4.org/threads/128737/page2#post_2327298	0	67142	1		80	425527	426419	BOL	26-juin-13	26-juin-13	1	51	100			0	Auto specialized forums	Forums
552	1	478826	Le topic des pneus.	"j'aurais une question en tant que nul des pneus : j'ai des pneus directionnels ( structure en ""V"" ) à l'arrière et des asymétriques à l'avant. J'aimerais changer ceux à l'avant par des directionnels aussi ( je pense aux Toyo Proxes T1R ), est-ce que cela aurait une quelconque influence ? ou dois-je rester sur les asymétriques ? En sachant que je l'utilise tous les jours, environs 2000 km par mois, pas de circuit et une bonne sortie sportive dans les cols tous les 2 weekends mini ... "	10-juil.-13	http://www.cliors-concept.com/t42332-Le-topic-des-pneus.htm?start=140	0	117350	1		116	245229	440133	BOL	17-juil.-13	17-juil.-13	1	51	130			0	Auto specialized forums	Forums
552	1	478763	(Laguna II - 2.0T GT 240 CV) Impressions du pneu Falken 453	Bon, installé hier soir et j'ai fait un peu de route en journée. Mes premières impressions du FALKEN 453:- pneu plus dure, plus ferme que le Michelin PS3 en roulage normal et en virage. Peut être du fait qu'ils sont neufs mais je n'ai pas le souvenir d'avoir ressenti a ce point au moment des Michelin neuf !!!- Un poil plus bruyant surtout dans les courbes (ex: rond point en 3°à 40 km/h)- moins de déformation en virages serrés (ça, j'aime...)- j'ai eu l'occasion de faire qqls petites accélérations en seconde, L'ESP se déclenche un chouille de plus que le Mich. PS3 mais ils ont encore besoin de se faire sur au moins  200 bornes. Wait and See !!! Pour la mouille, on verra par la suite car pas encore d'orages pour le moment,  Bientôt...	12-juil.-13	http://www.renault-laguna.com/forum/laguna-2-gt-en-version-205-cv-t15327-255.html#p287622	0	2457	1		94	438694	440533	BOL	17-juil.-13	17-juil.-13	2	51	130			0	Auto specialized forums	Forums
552	1	478756	(Laguna II - 2.0T GT 240 CV) Impressions du pneu Falken 453	Nan nan pas en général. C'est mon frère qui a du Falken sur sa Golf 5 en 195 par 16, mais je sais pas quel modèle, désolé.	08-juil.-13	http://www.renault-laguna.com/forum/laguna-2-gt-en-version-205-cv-t15327-255.html#p287197	0	279	1		94	438694	440526	BOL	17-juil.-13	17-juil.-13	1	51	130			0	Auto specialized forums	Forums
552	1	467172	pneu mixte 50/50	heu le bf at ?	19-juin-13	http://www.forum4x4.org/threads/128667/page2#post_2325821	0	64837	1		80	425525	426055	BOL	26-juin-13		0	51	100			0	Auto specialized forums	Forums
552	1	466995	Achat pneus !	Bonjour !  Voilà, je dois changer mes deux pneus avant et j'hésite entre quelques modèles !  Je me dis qu'il n'est pas nécessaire de mettre une somme importante dans des pneus étant donné que j'ai une Lupo 1,0..    http://www.norauto.fr/Acheter/Pneus/Pneu-Tourisme-Ete-185-55-R14-80-H-BFGOODRICH-G-GRIP/456033-NorautoSI-.html   http://www.norauto.fr/Acheter/Pneus/Pneu-Tourisme-ete-185-55-R14-80-H-GOOD-YEAR-DURAGRIP/265616-NorautoSI-.html  Merci  d'avance !	19-juin-13	http://www.jeuxvideo.com/forums/1-1000019-584018-1-0-1-0-achat-pneus.htm#message_584018	0	120562	1		125	425590	425882	BOL	26-juin-13	26-juin-13	1	50	100			0	General forums	Forums
552	1	478731	Les pneus Kleber ?	Nan kleber sa existe encore ??    C'est vieux comme marque, y se sont fait racheter par Michelin y me semble ?	12-juil.-13	http://www.jeuxvideo.com/forums/1-1000019-605280-2-0-1-0-les-pneus-kleber.htm#message_605685	0	1474	1		125	438475	438878	BOL	17-juil.-13	17-juil.-13	2	50	130			0	General forums	Forums
552	1	478965	C'est quoi ce pneu ?	j'hesitais avec un toyo open contry mtmerci 	10-juil.-13	http://www.forum4x4.org/threads/129114#post_2335748	0	4539	1		80	438756	438870	BOL	17-juil.-13	17-juil.-13	1	51	130			0	Auto specialized forums	Forums
552	1	467087	Que mettre comme pneu ???	voila ce que j'ai trouver ;pour l'avant ; http://www.123pneus.fr/cgi-bin [...] p=R-153884pour l'arrière ; http://www.123pneus.fr/cgi-bin [...] p=R-153861	20-juin-13	http://www.forum-auto.com/pole-technique/equipement-automobile/sujet399894.htm#para14885217	0	120572	1		82	425516	425806	BOL	26-juin-13		0	51	100			0	Auto specialized forums	Forums
